3eLX0D55TUe7sswSA3Vs4W,False,0.0344,0.802,150970,0.964,0,9,0.628,-2.545,1,0.0541,124.023,4,0.75,77,1.90600012987013,0.20117108149496357,0.5242207792207793,0.18466182663879024,306,0.484607516339869,0.004996805486834807,0.6254542483660133,0.17467899465809233,9,16.774472222222222,7.093659929661412,0.5881111111111113,0.25783605663049813,-2.589777777777778,0.6643808776728028,123.75911111111112,0.9390154944224487,5,0.4244444444444444,0.22660494802438846,2,0.46388888888888885,0.12556578129450224,2,0.9407777777777778,0.1346978328438862,612,0.24230401960784306,0.0024985005672568607,0.6254542483660127,0.17467899465809233
6WHUcgoC44195TBAluUfoi,False,0.0107,0.674,226815,0.946,0,6,0.37,-3.633,1,0.106,123.023,4,0.771,114,1.968252105263159,0.2490348462986786,0.5520438596491228,0.1731336766956554,463,0.48781801295896315,0.0016438297300078082,0.4919200863930887,0.144613628697907,12,18.901232500000003,10.346471682486033,0.5683333333333334,0.2693013594882548,-4.193583333333334,2.3201382666532804,123.02583333333332,0.11280945094371249,5,0.32666666666666666,0.22192841688756812,2,0.4018333333333333,0.09054817625011684,1,1.0,0.0,926,0.24390915766738688,0.0008219267931675783,0.4919200863930885,0.14461362869790692
20fpodclCmGMnfNWligbid,False,0.1,0.834,249480,0.624,0,11,0.104,-6.956,0,0.421,119.719,4,0.966,121,2.0178606611570253,0.17461109098158042,0.4216611570247933,0.19309542683120204,484,0.506542747933884,0.012935368456997314,0.6963429752066116,0.16344155744053035,16,15.5925,6.842924658253772,0.402625,0.2826895105500025,-8.751375000000001,7.6700258056524815,118.74837500000001,2.3661185482504887,7,0.19,0.24726150124918356,2,0.3464375,0.1974468183935867,2,0.915625,0.17408362753286138,968,0.253271590909091,0.006467508729273051,0.6963429752066106,0.16344155744053038
06ueVAAID6VzGsWV4WH9hy,False,0.015,0.824,214347,0.656,0,2,0.219,-4.268,1,0.25,171.957,4,0.183,151,1.398011258278146,0.032169173354482945,0.5566688741721856,0.19196822039195546,610,0.3489728524590162,0.0028057766046641775,0.6877049180327869,0.1265815157902107,11,19.48606090909091,7.773959955128116,0.5474545454545454,0.30353983223304665,-4.261181818181818,0.5712120794148365,172.0737272727273,0.2028313634117542,4,0.09027272727272727,0.1210214788668005,2,0.27799999999999997,0.26231348351993583,1,1.0,0.0,1220,0.17448639344262262,0.0014027392788922553,0.6877049180327875,0.1265815157902108
2VF31aPCA4hqADtTiyPpEz,False,0.041,0.937,249693,0.741,8.35e-06,9,0.0616,-3.864,1,0.175,100.043,4,0.631,103,2.393946213592232,0.059079533905065776,0.49940776699029127,0.18292974071145798,415,0.599940626506024,0.002765104776815394,0.8464361445783126,0.0930278628792617,7,35.670477142857145,35.97898278684445,0.662,0.22379774031796784,-7.752428571428571,6.622548901985072,100.11557142857143,0.13904558054604932,3,0.14657142857142857,0.21431809279190403,2,0.1315714285714286,0.1655362343958542,1,1.0,0.0,830,0.2999700722891563,0.0013824102383386203,0.8464361445783131,0.09302786287926164
6c6ZA8YfyzzEBZfwM0nWym,False,0.0885,0.727,237680,0.867,0,4,0.3,-4.439,0,0.3,91.083,4,0.586,92,2.5560540217391305,0.36355218271474,0.5791086956521739,0.19679383697720754,358,0.6587206145251401,0.010499599548735727,0.5768184357541902,0.13695182448567586,10,23.767999,10.716634326515438,0.5203,0.2392505172408202,-6.839700000000001,6.5263452414042575,91.0388,0.7548558537893199,8,0.3013,0.26348436386245006,2,0.3223,0.23241000408760376,1,1.0,0.0,716,0.32967002793296096,0.10993460060696872,0.5768184357541895,0.13695182448567578
0iu5DL1MvckBBJJdaq227R,False,0.221,0.931,218120,0.579,0.0111,8,0.0365,-5.286,0,0.0398,98.992,4,0.824,90,2.4041547777777783,0.21113876478240445,0.521711111111111,0.23655740409485976,359,0.6060930640668524,0.001734013353656383,0.8216740947075211,0.10110510360587825,10,21.812002,9.084810512936196,0.4130000000000001,0.35377620044316155,-7.223699999999999,7.554693429253103,99.01609999999998,0.07298828673150258,3,0.4997999999999999,0.19951431026370015,2,0.5485,0.07310984885772914,1,1.0,0.0,718,0.30304662952646205,0.0008671838674490207,0.8216740947075214,0.10110510360587825
1dsbgeNWoeJiuB3UnC1HpT,False,0.0181,0.8,252453,0.798,0,2,0.329,-3.863,1,0.259,86.928,4,0.45,89,2.8054249438202254,0.2880475634535271,0.5172022471910112,0.21490165923281643,362,0.6935246132596687,0.009818701008347076,0.7066491712707184,0.14805332066178625,13,19.419486923076924,8.51564351590321,0.38546153846153847,0.23367288621378235,-3.9423076923076916,0.8745990188577747,86.66092307692308,0.6163764411135176,5,0.12746153846153846,0.1510825629528516,2,0.29015384615384615,0.19940019526024164,1,0.9907692307692308,0.031976322601271576,724,0.3467624033149168,0.004909559006513931,0.7066491712707188,0.14805332066178645
25PlDtWdWHTfAmw477SUD2,False,0.387,0.776,306613,0.764,0,2,0.0797,-5.589,1,0.357,80.049,4,0.681,100,3.0224760999999996,0.28163088013176046,0.5135500000000002,0.2293703718879141,405,0.7519534814814813,0.013095751001719594,0.7119481481481489,0.17621416480886745,15,20.44088866666667,9.262745901044582,0.3643333333333333,0.2753762678389132,-6.290066666666666,3.8388570081326145,80.1136,0.38904974831847283,7,0.277,0.21520192068535693,2,0.4121333333333334,0.18397422524787418,3,0.5756666666666667,0.3286448268605825,810,0.3759767654320983,0.006548082418901806,0.7119481481481483,0.1762141648088673
71fVYdqrvLzgfiqzr1ihUC,False,0.00137,0.764,241053,0.698,0,8,0.752,-5.945,0,0.227,147.002,4,0.727,148,1.6175632432432434,0.14661757740580164,0.4662229729729732,0.19983107125722482,591,0.4074309813874793,0.012091763052749994,0.6303654822335023,0.14386658991981643,8,30.13166625,18.259747604840364,0.538,0.3811653184643115,-7.407750000000001,3.7727142334796575,147.0565,0.23339183790355805,5,0.2405,0.28271452032041083,2,0.343125,0.17818700675133414,1,0.9159999999999999,0.21404905979704744,1182,0.20371551607444985,0.0060459445396600486,0.6303654822335036,0.14386658991981635
6pqyMQPsYON605gONkCEyM,False,0.018,0.792,276373,0.686,1.37e-06,6,0.149,-5.682,1,0.167,153.896,4,0.76,176,1.552823125,0.10200745569846983,0.5107386363636363,0.2285667792968622,705,0.3892607517730491,0.0037013460272663904,0.651463829787234,0.1201214475724174,12,23.03111166666667,13.247600260092916,0.5726666666666667,0.3036970347054592,-5.865916666666666,0.7843594476103131,153.9681666666667,0.2393243382710767,3,0.3041666666666667,0.31618950892709197,2,0.5825833333333333,0.12084112043873513,2,0.8606666666666666,0.24505724954703043,1410,0.1946302127659574,0.0018504482370860558,0.6514638297872347,0.12012144757241744
7kzRwgoS7RUxFY78llec64,False,0.259,0.613,185787,0.634,0.00137,10,0.0809,-8.779,0,0.472,169.849,5,0.788,133,1.3929661654135341,0.16384050778749093,0.4604812030075187,0.18670388285259887,525,0.35322626666666673,0.01079135012363113,0.4680723809523809,0.2073535248912043,5,37.157334000000006,18.146411227123227,0.7142,0.37084250026122945,-11.919799999999999,4.810869085726611,169.0458,1.9733116733045448,3,0.352,0.27448351498769463,2,0.30639999999999995,0.16763006890173374,2,0.9148,0.08070043370391511,1049,0.17672248808388927,0.05906511752387167,0.46851858913250705,0.20694785472049387
6rOreYQzm398nCEYOFDAyt,False,0.203,0.786,231827,0.677,0,1,0.205,-4.963,1,0.181,144.045,4,0.732,139,1.6594862589928059,0.08108467562971497,0.45714388489208624,0.21250599860009295,554,0.41714019855595674,0.005088036807319036,0.5822942238267156,0.16382284965083127,10,23.182667000000002,7.0053831293656605,0.6138,0.2055036739330954,-5.0047,0.7746546391780016,144.0718,0.7139501103018366,3,0.44209999999999994,0.2682724175162255,2,0.4828,0.12803890033892043,1,0.9923,0.023099999999999985,1108,0.20857019855595665,0.002544054184451958,0.5822942238267157,0.1638228496508313
5ocoKQDdR9ojv4hwV3Xtxo,False,0.0409,0.886,213173,0.773,0,7,0.53,-5.585,1,0.239,119.906,4,0.77,105,2.004982285714285,0.04890281735495104,0.5550285714285713,0.19763128040165423,424,0.5000272641509435,0.0034523576939832607,0.6922287735849054,0.14149232268793951,9,23.68592333333334,18.960150015637183,0.551888888888889,0.29292147011497977,-9.328555555555555,8.615142806723922,106.57455555555556,37.68020947426767,6,0.29200000000000004,0.23921213272834732,2,0.2967777777777778,0.2355691819958053,1,1.0,0.0,848,0.25001353773584895,0.0017261690688447598,0.692228773584907,0.1414923226879394
7fGf0wRnKhSi7AuUEHWR2f,False,0.0707,0.745,194547,0.574,1.3e-05,8,0.145,-7.576,1,0.271,145.927,4,0.736,116,1.6443557758620693,0.009810903518347019,0.6229999999999997,0.17971711487588027,469,0.41113296375266506,0.00321947378806439,0.5690106609808098,0.1613603612962121,9,21.61629555555556,9.248823965099696,0.5172222222222221,0.30983607772776944,-8.660444444444444,3.3926315289695146,145.80655555555555,0.4912802122145571,4,0.4040000000000001,0.2898037650242354,2,0.44722222222222224,0.19980589346094974,1,1.0,0.0,938,0.20556652452025587,0.0016094205839793704,0.5690106609808103,0.1613603612962124
09Gg9Zi1JBxEsj008hgcd7,False,0.0137,0.882,200280,0.868,0,1,0.111,-4.47,0,0.136,127.729,4,0.785,105,1.8883583809523807,0.09313205072700151,0.551190476190476,0.20441512828360286,426,0.46979913145539887,0.00231988686517824,0.6565492957746486,0.166688680223126,12,16.68999916666667,8.13427699147611,0.5173333333333333,0.26258120437093146,-5.164666666666666,1.8924626078795381,127.72824999999999,0.11010686097302658,5,0.13225,0.19970984160359584,2,0.3265833333333334,0.21078601247605486,1,1.0,0.0,852,0.23489992957746478,0.0011598966866403074,0.6565492957746467,0.16668868022312588
1rDEP4ztSiJfFutENdXII7,False,0.114,0.858,219080,0.656,0,6,0.145,-4.959,0,0.358,59.972,4,0.969,54,3.9883855555555554,0.13880481678143736,0.48027777777777775,0.196458120753194,219,0.9981297260273974,0.05976352371679757,0.7487214611872149,0.1623897730704275,9,24.34222111111111,23.051078691509066,0.43200000000000005,0.2986138346129031,-6.921444444444444,4.430475798655167,53.193,18.812704861933657,5,0.19133333333333333,0.15605269765192925,2,0.31444444444444447,0.13200261875441976,1,1.0,0.0,437,0.5002069336384442,0.1678604824821964,0.7490068649885595,0.16246570473804572
2fd6JqVNtZCEz1CKDOz57d,False,0.189,0.799,253467,0.848,0,8,0.257,-6.063,0,0.332,148.148,4,0.638,155,1.6163969677419359,0.04464555079337828,0.5599225806451613,0.24188876503757836,619,0.40539615508885307,0.0035429997077473293,0.6257463651050085,0.15998760644306817,12,21.1222225,8.77302782505953,0.7125,0.2750410575411121,-7.697749999999999,4.548412967270379,148.42508333333333,0.7621118092000834,6,0.23483333333333334,0.20340265211862135,2,0.30375,0.14622478415097762,1,1.0,0.0,1238,0.2026979644588041,0.0017712942774010267,0.6257463651050075,0.15998760644306817
2mOrxVrZi9PAs1arR9ifnt,True,0.107,0.967,249480,0.639,0,11,0.0959,-6.42,1,0.192,119.895,4,0.965,123,1.9891626016260162,0.1741019872534178,0.467479674796748,0.17545885717881518,491,0.5003080448065175,0.00214725255374411,0.7621181262729125,0.14247072910990619,13,19.19076923076923,8.872793889735643,0.48730769230769233,0.24073809088377943,-8.696384615384614,8.774531734500895,119.87223076923077,0.20385709694864998,4,0.24661538461538457,0.25802162654187266,2,0.3799230769230769,0.16127638080610923,1,1.0,0.0,982,0.25015421588594733,0.001073937473400622,0.7621181262729119,0.1424707291099061
2gLTGMQULX0jsS9ugokJlL,True,0.0139,0.829,214347,0.671,0,2,0.225,-4.204,1,0.25,172.016,4,0.177,151,1.395537086092715,0.0076431250837316715,0.5482781456953643,0.19695924071371165,608,0.3488887993421054,0.0025337815065420103,0.690027960526316,0.12179095634387781,11,19.48606090909091,6.330825363481383,0.5895454545454546,0.3303651873681508,-4.356090909090909,0.9175104115877383,172.0121818181818,0.19014339956121076,4,0.15018181818181817,0.17465801294988817,2,0.2810909090909091,0.24311368629266827,1,1.0,0.0,1216,0.1744443585526315,0.0012670454584617053,0.6900279605263159,0.12179095634387774
